case_id,depth,pos,contributor_count,interaction_observed,u1_charge_base8,state_base8
electron_electron,9,13,9,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,9,14,9,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,10,-10,10,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,10,-9,10,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,10,-8,20,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,10,-7,20,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,10,-6,29,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,10,-5,29,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,10,-4,36,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,10,-3,36,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,10,-2,41,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,10,-1,41,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,10,0,44,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,10,1,44,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,10,2,45,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,10,3,45,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,10,4,44,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,10,5,44,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,10,6,41,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,10,7,41,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,10,8,36,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,10,9,36,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,10,10,29,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,10,11,29,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,10,12,20,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,10,13,20,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,10,14,10,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,10,15,10,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,11,-11,11,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,11,-10,11,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,11,-9,22,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,11,-8,22,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,11,-7,32,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,11,-6,32,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,11,-5,40,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,11,-4,40,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,11,-3,46,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,11,-2,46,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,11,-1,50,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,11,0,50,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,11,1,52,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,11,2,52,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,11,3,52,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,11,4,52,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,11,5,50,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,11,6,50,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,11,7,46,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,11,8,46,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,11,9,40,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,11,10,40,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,11,11,32,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,11,12,32,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,11,13,22,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,11,14,22,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,11,15,11,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,11,16,11,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,12,-12,12,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,12,-11,12,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,12,-10,24,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,12,-9,24,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,12,-8,35,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,12,-7,35,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,12,-6,44,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,12,-5,44,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,12,-4,51,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,12,-3,51,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,12,-2,56,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,12,-1,56,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,12,0,59,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,12,1,59,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,12,2,60,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,12,3,60,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,12,4,59,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,12,5,59,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,12,6,56,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,12,7,56,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,12,8,51,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,12,9,51,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,12,10,44,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,12,11,44,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,12,12,35,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,12,13,35,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,12,14,24,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,12,15,24,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,12,16,12,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_electron,12,17,12,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,0,0,0,False,-10,"[[""0"",""-10""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""-10"",""0""]]"
electron_positron,0,1,0,False,0,"[[""1"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""1""]]"
electron_positron,0,2,0,False,0,"[[""1"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""1""]]"
electron_positron,0,3,0,False,0,"[[""1"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""1""]]"
electron_positron,0,4,0,False,0,"[[""1"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""1""]]"
electron_positron,0,5,0,False,10,"[[""0"",""-10""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""10"",""0""]]"
electron_positron,1,-1,1,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,1,0,1,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,1,1,2,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,1,2,2,True,4,"[[""0"",""-4""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""4"",""0""]]"
electron_positron,1,3,2,True,4,"[[""0"",""-4""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""4"",""0""]]"
electron_positron,1,4,2,True,0,"[[""-40"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""-40""]]"
electron_positron,1,5,1,True,0,"[[""-20"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""-20""]]"
electron_positron,1,6,1,True,0,"[[""-20"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""-20""]]"
electron_positron,2,-2,2,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,2,-1,2,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,2,0,4,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,2,1,4,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,2,2,5,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,2,3,5,True,0,"[[""-400000"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""-400000""]]"
electron_positron,2,4,4,True,0,"[[""-100000"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""-100000""]]"
electron_positron,2,5,4,True,0,"[[""4000000"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""4000000""]]"
electron_positron,2,6,2,True,2000,"[[""0"",""-2000""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""2000"",""0""]]"
electron_positron,2,7,2,True,0,"[[""1000"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""1000""]]"
electron_positron,3,-3,3,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,3,-2,3,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,3,-1,6,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,3,0,6,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,3,1,8,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,3,2,8,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,3,3,8,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,3,4,8,True,-4000000000000000000000000,"[[""0"",""4000000000000000000000000""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""-4000000000000000000000000"",""0""]]"
electron_positron,3,5,6,True,-10000000000000000000,"[[""0"",""10000000000000000000""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""-10000000000000000000"",""0""]]"
electron_positron,3,6,6,True,-10000000000000000000,"[[""0"",""10000000000000000000""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""-10000000000000000000"",""0""]]"
electron_positron,3,7,3,True,0,"[[""400000000"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""400000000""]]"
electron_positron,3,8,3,True,0,"[[""2000000"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""2000000""]]"
electron_positron,4,-4,4,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,4,-3,4,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,4,-2,8,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,4,-1,8,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,4,0,11,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,4,1,11,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,4,2,12,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,4,3,12,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,4,4,11,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,4,5,11,True,0,"[[""-200000000000000000000000000000000000000000000000000000000000000000000000000000000000000"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""-200000000000000000000000000000000000000000000000000000000000000000000000000000000000000""]]"
electron_positron,4,6,8,True,400000000000000000000000000000000000000000000000000000000000,"[[""0"",""-400000000000000000000000000000000000000000000000000000000000""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""400000000000000000000000000000000000000000000000000000000000"",""0""]]"
electron_positron,4,7,8,True,200000000000000000000000000000000000000000000000000,"[[""0"",""-200000000000000000000000000000000000000000000000000""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""200000000000000000000000000000000000000000000000000"",""0""]]"
electron_positron,4,8,4,True,0,"[[""1000000000000000000000"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""1000000000000000000000""]]"
electron_positron,4,9,4,True,0,"[[""10000000000000"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""10000000000000""]]"
electron_positron,5,-5,5,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,5,-4,5,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,5,-3,10,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,5,-2,10,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,5,-1,14,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,5,0,14,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,5,1,16,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,5,2,16,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,5,3,16,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
electron_positron,5,4,16,True,0,"[[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""],[""0"",""0""]]"
