s_id,label,class_id,phase_idx,q_id,order,q_order,q_family_tag,commute_rate_probe,assoc_nonzero_rate,probe_order_preserve_rate,family_transition_entropy,score_photon_like,score_neutrino_like,score_electron_like,score_quark_core_like,score_mediator_w_like,score_unstable_crossmix_like,top_role_1,top_role_1_score,top_role_2,top_role_2_score,top_role_3,top_role_3_score
326,zeta12^1*(-1/2*e001 + 1/2*e010 + 1/2*e100 + -1/2*e101),SC0006,1,86,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
327,zeta12^1*(-1/2*e001 + 1/2*e010 + 1/2*e100 + 1/2*e101),SC0036,1,87,12,4,C112_complement_halfsum,0.015625,0.8125,0.20833333333333334,1.8024212838293643,0.23125,0.25078125,0.21822916666666667,0.6000000000000001,0.9208333333333334,0.7608284135726686,mediator_w_like,0.9208333333333334,unstable_crossmix_like,0.7608284135726686,quark_core_like,0.6000000000000001
328,zeta12^1*(-1/2*e001 + 1/2*e010 + 1/2*e011 + -1/2*e111),SC0129,1,88,12,4,C112_complement_halfsum,0.015625,0.75,0.20833333333333334,1.8024212838293643,0.240625,0.26640625,0.2432291666666667,0.5843750000000001,0.9083333333333334,0.7420784135726686,mediator_w_like,0.9083333333333334,unstable_crossmix_like,0.7420784135726686,quark_core_like,0.5843750000000001
329,zeta12^1*(-1/2*e001 + 1/2*e010 + 1/2*e011 + 1/2*e111),SC0111,1,89,12,4,C112_complement_halfsum,0.015625,0.6875,0.20833333333333334,1.8024212838293643,0.25,0.28203125,0.2682291666666667,0.5687500000000001,0.8958333333333334,0.7233284135726686,mediator_w_like,0.8958333333333334,unstable_crossmix_like,0.7233284135726686,quark_core_like,0.5687500000000001
330,zeta12^1*(-1*e010),SC0158,1,90,12,4,A16_basis_signed_unit,0.03125,0.875,0.203125,1.4056390622295662,0.225,0.5390625,0.09375000000000001,0.4125,0.9343750000000002,0.7519149413893479,mediator_w_like,0.9343750000000002,unstable_crossmix_like,0.7519149413893479,neutrino_like,0.5390625
331,zeta12^1*(-1/2*e010 + -1/2*e011 + -1/2*e101 + -1/2*e110),SC0006,1,91,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
332,zeta12^1*(-1/2*e010 + -1/2*e011 + 1/2*e101 + -1/2*e110),SC0036,1,92,12,4,C112_complement_halfsum,0.015625,0.8125,0.20833333333333334,1.8024212838293643,0.23125,0.25078125,0.21822916666666667,0.6000000000000001,0.9208333333333334,0.7608284135726686,mediator_w_like,0.9208333333333334,unstable_crossmix_like,0.7608284135726686,quark_core_like,0.6000000000000001
333,zeta12^1*(-1/2*e010 + -1/2*e011 + -1/2*e101 + 1/2*e110),SC0006,1,93,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
334,zeta12^1*(-1/2*e010 + -1/2*e011 + 1/2*e101 + 1/2*e110),SC0006,1,94,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
335,zeta12^1*(-1/2*e010 + -1/2*e100 + -1/2*e110 + -1/2*e111),SC0006,1,95,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
336,zeta12^1*(-1/2*e010 + -1/2*e100 + -1/2*e110 + 1/2*e111),SC0006,1,96,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
337,zeta12^1*(-1/2*e010 + -1/2*e100 + 1/2*e110 + -1/2*e111),SC0006,1,97,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
338,zeta12^1*(-1/2*e010 + -1/2*e100 + 1/2*e110 + 1/2*e111),SC0036,1,98,12,4,C112_complement_halfsum,0.015625,0.8125,0.20833333333333334,1.8024212838293643,0.23125,0.25078125,0.21822916666666667,0.6000000000000001,0.9208333333333334,0.7608284135726686,mediator_w_like,0.9208333333333334,unstable_crossmix_like,0.7608284135726686,quark_core_like,0.6000000000000001
339,zeta12^1*(-1/2*e010 + 1/2*e100 + -1/2*e110 + -1/2*e111),SC0006,1,99,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
340,zeta12^1*(-1/2*e010 + 1/2*e100 + -1/2*e110 + 1/2*e111),SC0006,1,100,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
341,zeta12^1*(-1/2*e010 + 1/2*e100 + 1/2*e110 + -1/2*e111),SC0036,1,101,12,4,C112_complement_halfsum,0.015625,0.8125,0.20833333333333334,1.8024212838293643,0.23125,0.25078125,0.21822916666666667,0.6000000000000001,0.9208333333333334,0.7608284135726686,mediator_w_like,0.9208333333333334,unstable_crossmix_like,0.7608284135726686,quark_core_like,0.6000000000000001
342,zeta12^1*(-1/2*e010 + 1/2*e100 + 1/2*e110 + 1/2*e111),SC0006,1,102,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
343,zeta12^1*(-1/2*e010 + 1/2*e011 + -1/2*e101 + -1/2*e110),SC0006,1,103,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
344,zeta12^1*(-1/2*e010 + 1/2*e011 + 1/2*e101 + -1/2*e110),SC0006,1,104,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
345,zeta12^1*(-1/2*e010 + 1/2*e011 + -1/2*e101 + 1/2*e110),SC0006,1,105,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
346,zeta12^1*(-1/2*e010 + 1/2*e011 + 1/2*e101 + 1/2*e110),SC0129,1,106,12,4,C112_complement_halfsum,0.015625,0.75,0.20833333333333334,1.8024212838293643,0.240625,0.26640625,0.2432291666666667,0.5843750000000001,0.9083333333333334,0.7420784135726686,mediator_w_like,0.9083333333333334,unstable_crossmix_like,0.7420784135726686,quark_core_like,0.5843750000000001
347,zeta12^1*(-1*e011),SC0103,1,107,12,4,A16_basis_signed_unit,0.03125,0.75,0.203125,1.4056390622295662,0.24375000000000002,0.5703125,0.14375,0.38125,0.9093750000000002,0.7144149413893479,mediator_w_like,0.9093750000000002,unstable_crossmix_like,0.7144149413893479,neutrino_like,0.5703125
348,zeta12^1*(-1/2*e011 + -1/2*e100 + -1/2*e101 + -1/2*e111),SC0006,1,108,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
349,zeta12^1*(-1/2*e011 + -1/2*e100 + 1/2*e101 + -1/2*e111),SC0006,1,109,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
350,zeta12^1*(-1/2*e011 + -1/2*e100 + -1/2*e101 + 1/2*e111),SC0006,1,110,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
351,zeta12^1*(-1/2*e011 + -1/2*e100 + 1/2*e101 + 1/2*e111),SC0006,1,111,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
352,zeta12^1*(-1/2*e011 + 1/2*e100 + -1/2*e101 + -1/2*e111),SC0006,1,112,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
353,zeta12^1*(-1/2*e011 + 1/2*e100 + 1/2*e101 + -1/2*e111),SC0006,1,113,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
354,zeta12^1*(-1/2*e011 + 1/2*e100 + -1/2*e101 + 1/2*e111),SC0006,1,114,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
355,zeta12^1*(-1/2*e011 + 1/2*e100 + 1/2*e101 + 1/2*e111),SC0111,1,115,12,4,C112_complement_halfsum,0.015625,0.6875,0.20833333333333334,1.8024212838293643,0.25,0.28203125,0.2682291666666667,0.5687500000000001,0.8958333333333334,0.7233284135726686,mediator_w_like,0.8958333333333334,unstable_crossmix_like,0.7233284135726686,quark_core_like,0.5687500000000001
356,zeta12^1*(-1*e100),SC0157,1,116,12,4,A16_basis_signed_unit,0.03125,0.8125,0.203125,1.4056390622295662,0.234375,0.5546875,0.11875000000000001,0.396875,0.9218750000000001,0.733164941389348,mediator_w_like,0.9218750000000001,unstable_crossmix_like,0.733164941389348,neutrino_like,0.5546875
357,zeta12^1*(-1*e110),SC0103,1,117,12,4,A16_basis_signed_unit,0.03125,0.75,0.203125,1.4056390622295662,0.24375000000000002,0.5703125,0.14375,0.38125,0.9093750000000002,0.7144149413893479,mediator_w_like,0.9093750000000002,unstable_crossmix_like,0.7144149413893479,neutrino_like,0.5703125
358,zeta12^1*(-1*e111),SC0103,1,118,12,4,A16_basis_signed_unit,0.03125,0.75,0.203125,1.4056390622295662,0.24375000000000002,0.5703125,0.14375,0.38125,0.9093750000000002,0.7144149413893479,mediator_w_like,0.9093750000000002,unstable_crossmix_like,0.7144149413893479,neutrino_like,0.5703125
359,zeta12^1*(-1*e101),SC0103,1,119,12,4,A16_basis_signed_unit,0.03125,0.75,0.203125,1.4056390622295662,0.24375000000000002,0.5703125,0.14375,0.38125,0.9093750000000002,0.7144149413893479,mediator_w_like,0.9093750000000002,unstable_crossmix_like,0.7144149413893479,neutrino_like,0.5703125
360,zeta12^1*(1*e101),SC0103,1,120,12,4,A16_basis_signed_unit,0.03125,0.75,0.203125,1.4056390622295662,0.24375000000000002,0.5703125,0.14375,0.38125,0.9093750000000002,0.7144149413893479,mediator_w_like,0.9093750000000002,unstable_crossmix_like,0.7144149413893479,neutrino_like,0.5703125
361,zeta12^1*(1*e111),SC0103,1,121,12,4,A16_basis_signed_unit,0.03125,0.75,0.203125,1.4056390622295662,0.24375000000000002,0.5703125,0.14375,0.38125,0.9093750000000002,0.7144149413893479,mediator_w_like,0.9093750000000002,unstable_crossmix_like,0.7144149413893479,neutrino_like,0.5703125
362,zeta12^1*(1*e110),SC0103,1,122,12,4,A16_basis_signed_unit,0.03125,0.75,0.203125,1.4056390622295662,0.24375000000000002,0.5703125,0.14375,0.38125,0.9093750000000002,0.7144149413893479,mediator_w_like,0.9093750000000002,unstable_crossmix_like,0.7144149413893479,neutrino_like,0.5703125
363,zeta12^1*(1*e100),SC0157,1,123,12,4,A16_basis_signed_unit,0.03125,0.8125,0.203125,1.4056390622295662,0.234375,0.5546875,0.11875000000000001,0.396875,0.9218750000000001,0.733164941389348,mediator_w_like,0.9218750000000001,unstable_crossmix_like,0.733164941389348,neutrino_like,0.5546875
364,zeta12^1*(1/2*e011 + -1/2*e100 + -1/2*e101 + -1/2*e111),SC0111,1,124,12,4,C112_complement_halfsum,0.015625,0.6875,0.20833333333333334,1.8024212838293643,0.25,0.28203125,0.2682291666666667,0.5687500000000001,0.8958333333333334,0.7233284135726686,mediator_w_like,0.8958333333333334,unstable_crossmix_like,0.7233284135726686,quark_core_like,0.5687500000000001
365,zeta12^1*(1/2*e011 + -1/2*e100 + 1/2*e101 + -1/2*e111),SC0006,1,125,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
366,zeta12^1*(1/2*e011 + -1/2*e100 + -1/2*e101 + 1/2*e111),SC0006,1,126,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
367,zeta12^1*(1/2*e011 + -1/2*e100 + 1/2*e101 + 1/2*e111),SC0006,1,127,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
368,zeta12^1*(1/2*e011 + 1/2*e100 + -1/2*e101 + -1/2*e111),SC0006,1,128,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
369,zeta12^1*(1/2*e011 + 1/2*e100 + 1/2*e101 + -1/2*e111),SC0006,1,129,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
370,zeta12^1*(1/2*e011 + 1/2*e100 + -1/2*e101 + 1/2*e111),SC0006,1,130,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
371,zeta12^1*(1/2*e011 + 1/2*e100 + 1/2*e101 + 1/2*e111),SC0006,1,131,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
372,zeta12^1*(1*e011),SC0103,1,132,12,4,A16_basis_signed_unit,0.03125,0.75,0.203125,1.4056390622295662,0.24375000000000002,0.5703125,0.14375,0.38125,0.9093750000000002,0.7144149413893479,mediator_w_like,0.9093750000000002,unstable_crossmix_like,0.7144149413893479,neutrino_like,0.5703125
373,zeta12^1*(1/2*e010 + -1/2*e011 + -1/2*e101 + -1/2*e110),SC0129,1,133,12,4,C112_complement_halfsum,0.015625,0.75,0.20833333333333334,1.8024212838293643,0.240625,0.26640625,0.2432291666666667,0.5843750000000001,0.9083333333333334,0.7420784135726686,mediator_w_like,0.9083333333333334,unstable_crossmix_like,0.7420784135726686,quark_core_like,0.5843750000000001
374,zeta12^1*(1/2*e010 + -1/2*e011 + 1/2*e101 + -1/2*e110),SC0006,1,134,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
375,zeta12^1*(1/2*e010 + -1/2*e011 + -1/2*e101 + 1/2*e110),SC0006,1,135,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
376,zeta12^1*(1/2*e010 + -1/2*e011 + 1/2*e101 + 1/2*e110),SC0006,1,136,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
377,zeta12^1*(1/2*e010 + -1/2*e100 + -1/2*e110 + -1/2*e111),SC0006,1,137,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
378,zeta12^1*(1/2*e010 + -1/2*e100 + -1/2*e110 + 1/2*e111),SC0036,1,138,12,4,C112_complement_halfsum,0.015625,0.8125,0.20833333333333334,1.8024212838293643,0.23125,0.25078125,0.21822916666666667,0.6000000000000001,0.9208333333333334,0.7608284135726686,mediator_w_like,0.9208333333333334,unstable_crossmix_like,0.7608284135726686,quark_core_like,0.6000000000000001
379,zeta12^1*(1/2*e010 + -1/2*e100 + 1/2*e110 + -1/2*e111),SC0006,1,139,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
380,zeta12^1*(1/2*e010 + -1/2*e100 + 1/2*e110 + 1/2*e111),SC0006,1,140,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
381,zeta12^1*(1/2*e010 + 1/2*e100 + -1/2*e110 + -1/2*e111),SC0036,1,141,12,4,C112_complement_halfsum,0.015625,0.8125,0.20833333333333334,1.8024212838293643,0.23125,0.25078125,0.21822916666666667,0.6000000000000001,0.9208333333333334,0.7608284135726686,mediator_w_like,0.9208333333333334,unstable_crossmix_like,0.7608284135726686,quark_core_like,0.6000000000000001
382,zeta12^1*(1/2*e010 + 1/2*e100 + -1/2*e110 + 1/2*e111),SC0006,1,142,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
383,zeta12^1*(1/2*e010 + 1/2*e100 + 1/2*e110 + -1/2*e111),SC0006,1,143,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
384,zeta12^1*(1/2*e010 + 1/2*e100 + 1/2*e110 + 1/2*e111),SC0006,1,144,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
385,zeta12^1*(1/2*e010 + 1/2*e011 + -1/2*e101 + -1/2*e110),SC0006,1,145,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
386,zeta12^1*(1/2*e010 + 1/2*e011 + 1/2*e101 + -1/2*e110),SC0006,1,146,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
387,zeta12^1*(1/2*e010 + 1/2*e011 + -1/2*e101 + 1/2*e110),SC0036,1,147,12,4,C112_complement_halfsum,0.015625,0.8125,0.20833333333333334,1.8024212838293643,0.23125,0.25078125,0.21822916666666667,0.6000000000000001,0.9208333333333334,0.7608284135726686,mediator_w_like,0.9208333333333334,unstable_crossmix_like,0.7608284135726686,quark_core_like,0.6000000000000001
388,zeta12^1*(1/2*e010 + 1/2*e011 + 1/2*e101 + 1/2*e110),SC0006,1,148,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
389,zeta12^1*(1*e010),SC0158,1,149,12,4,A16_basis_signed_unit,0.03125,0.875,0.203125,1.4056390622295662,0.225,0.5390625,0.09375000000000001,0.4125,0.9343750000000002,0.7519149413893479,mediator_w_like,0.9343750000000002,unstable_crossmix_like,0.7519149413893479,neutrino_like,0.5390625
390,zeta12^1*(1/2*e001 + -1/2*e010 + -1/2*e011 + -1/2*e111),SC0111,1,150,12,4,C112_complement_halfsum,0.015625,0.6875,0.20833333333333334,1.8024212838293643,0.25,0.28203125,0.2682291666666667,0.5687500000000001,0.8958333333333334,0.7233284135726686,mediator_w_like,0.8958333333333334,unstable_crossmix_like,0.7233284135726686,quark_core_like,0.5687500000000001
391,zeta12^1*(1/2*e001 + -1/2*e010 + -1/2*e011 + 1/2*e111),SC0129,1,151,12,4,C112_complement_halfsum,0.015625,0.75,0.20833333333333334,1.8024212838293643,0.240625,0.26640625,0.2432291666666667,0.5843750000000001,0.9083333333333334,0.7420784135726686,mediator_w_like,0.9083333333333334,unstable_crossmix_like,0.7420784135726686,quark_core_like,0.5843750000000001
392,zeta12^1*(1/2*e001 + -1/2*e010 + -1/2*e100 + -1/2*e101),SC0036,1,152,12,4,C112_complement_halfsum,0.015625,0.8125,0.20833333333333334,1.8024212838293643,0.23125,0.25078125,0.21822916666666667,0.6000000000000001,0.9208333333333334,0.7608284135726686,mediator_w_like,0.9208333333333334,unstable_crossmix_like,0.7608284135726686,quark_core_like,0.6000000000000001
393,zeta12^1*(1/2*e001 + -1/2*e010 + -1/2*e100 + 1/2*e101),SC0006,1,153,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
394,zeta12^1*(1/2*e001 + -1/2*e010 + 1/2*e100 + -1/2*e101),SC0006,1,154,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
395,zeta12^1*(1/2*e001 + -1/2*e010 + 1/2*e100 + 1/2*e101),SC0006,1,155,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
396,zeta12^1*(1/2*e001 + -1/2*e010 + 1/2*e011 + -1/2*e111),SC0006,1,156,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
397,zeta12^1*(1/2*e001 + -1/2*e010 + 1/2*e011 + 1/2*e111),SC0036,1,157,12,4,C112_complement_halfsum,0.015625,0.8125,0.20833333333333334,1.8024212838293643,0.23125,0.25078125,0.21822916666666667,0.6000000000000001,0.9208333333333334,0.7608284135726686,mediator_w_like,0.9208333333333334,unstable_crossmix_like,0.7608284135726686,quark_core_like,0.6000000000000001
398,zeta12^1*(1/2*e001 + -1/2*e011 + -1/2*e100 + -1/2*e110),SC0036,1,158,12,4,C112_complement_halfsum,0.015625,0.8125,0.20833333333333334,1.8024212838293643,0.23125,0.25078125,0.21822916666666667,0.6000000000000001,0.9208333333333334,0.7608284135726686,mediator_w_like,0.9208333333333334,unstable_crossmix_like,0.7608284135726686,quark_core_like,0.6000000000000001
