s_id,label,class_id,order,q_family_tag,phase_sector_mod3,dominant_dp_left,dominant_dg_left,commute_rate_probe,assoc_nonzero_rate,probe_order_preserve_rate,family_transition_entropy
683,zeta12^2*(1/2*e000 + -1/2*e011 + -1/2*e110 + -1/2*e111),SC0028,6,B112_line_plus_e000_halfsum,2,2,2,0.046875,0.750000,0.341146,1.802421
685,zeta12^2*(1/2*e000 + -1/2*e011 + 1/2*e110 + -1/2*e111),SC0028,6,B112_line_plus_e000_halfsum,2,2,2,0.046875,0.750000,0.341146,1.802421
686,zeta12^2*(1/2*e000 + -1/2*e011 + 1/2*e110 + 1/2*e111),SC0028,6,B112_line_plus_e000_halfsum,2,2,2,0.046875,0.750000,0.341146,1.802421
695,zeta12^2*(1/2*e000 + 1/2*e011 + -1/2*e110 + -1/2*e111),SC0028,6,B112_line_plus_e000_halfsum,2,2,2,0.046875,0.750000,0.341146,1.802421
696,zeta12^2*(1/2*e000 + 1/2*e011 + -1/2*e110 + 1/2*e111),SC0028,6,B112_line_plus_e000_halfsum,2,2,2,0.046875,0.750000,0.341146,1.802421
698,zeta12^2*(1/2*e000 + 1/2*e011 + 1/2*e110 + 1/2*e111),SC0028,6,B112_line_plus_e000_halfsum,2,2,2,0.046875,0.750000,0.341146,1.802421
704,zeta12^2*(1/2*e000 + 1/2*e010 + 1/2*e101 + 1/2*e111),SC0028,6,B112_line_plus_e000_halfsum,2,2,2,0.046875,0.750000,0.341146,1.802421
706,zeta12^2*(1/2*e000 + 1/2*e010 + 1/2*e011 + 1/2*e100),SC0028,6,B112_line_plus_e000_halfsum,2,2,2,0.046875,0.750000,0.341146,1.802421
707,zeta12^2*(1/2*e000 + 1/2*e001 + -1/2*e010 + -1/2*e110),SC0028,6,B112_line_plus_e000_halfsum,2,2,2,0.046875,0.750000,0.341146,1.802421
713,zeta12^2*(1/2*e000 + 1/2*e001 + 1/2*e100 + -1/2*e111),SC0028,6,B112_line_plus_e000_halfsum,2,2,2,0.046875,0.750000,0.341146,1.802421
2166,zeta12^9*(-1/2*e000 + -1/2*e001 + -1/2*e100 + 1/2*e111),SC0029,12,B112_line_plus_e000_halfsum,0,9,0,0.046875,0.750000,0.218750,1.802421
2172,zeta12^9*(-1/2*e000 + -1/2*e001 + 1/2*e010 + 1/2*e110),SC0029,12,B112_line_plus_e000_halfsum,0,9,0,0.046875,0.750000,0.218750,1.802421
2173,zeta12^9*(-1/2*e000 + -1/2*e010 + -1/2*e011 + -1/2*e100),SC0029,12,B112_line_plus_e000_halfsum,0,9,0,0.046875,0.750000,0.218750,1.802421
2175,zeta12^9*(-1/2*e000 + -1/2*e010 + -1/2*e101 + -1/2*e111),SC0029,12,B112_line_plus_e000_halfsum,0,9,0,0.046875,0.750000,0.218750,1.802421
2181,zeta12^9*(-1/2*e000 + -1/2*e011 + -1/2*e110 + -1/2*e111),SC0029,12,B112_line_plus_e000_halfsum,0,9,0,0.046875,0.750000,0.218750,1.802421
2183,zeta12^9*(-1/2*e000 + -1/2*e011 + 1/2*e110 + -1/2*e111),SC0029,12,B112_line_plus_e000_halfsum,0,9,0,0.046875,0.750000,0.218750,1.802421
2184,zeta12^9*(-1/2*e000 + -1/2*e011 + 1/2*e110 + 1/2*e111),SC0029,12,B112_line_plus_e000_halfsum,0,9,0,0.046875,0.750000,0.218750,1.802421
2193,zeta12^9*(-1/2*e000 + 1/2*e011 + -1/2*e110 + -1/2*e111),SC0029,12,B112_line_plus_e000_halfsum,0,9,0,0.046875,0.750000,0.218750,1.802421
2194,zeta12^9*(-1/2*e000 + 1/2*e011 + -1/2*e110 + 1/2*e111),SC0029,12,B112_line_plus_e000_halfsum,0,9,0,0.046875,0.750000,0.218750,1.802421
2196,zeta12^9*(-1/2*e000 + 1/2*e011 + 1/2*e110 + 1/2*e111),SC0029,12,B112_line_plus_e000_halfsum,0,9,0,0.046875,0.750000,0.218750,1.802421
2202,zeta12^9*(-1/2*e000 + 1/2*e010 + 1/2*e101 + 1/2*e111),SC0029,12,B112_line_plus_e000_halfsum,0,9,0,0.046875,0.750000,0.218750,1.802421
2204,zeta12^9*(-1/2*e000 + 1/2*e010 + 1/2*e011 + 1/2*e100),SC0029,12,B112_line_plus_e000_halfsum,0,9,0,0.046875,0.750000,0.218750,1.802421
2205,zeta12^9*(-1/2*e000 + 1/2*e001 + -1/2*e010 + -1/2*e110),SC0029,12,B112_line_plus_e000_halfsum,0,9,0,0.046875,0.750000,0.218750,1.802421
2211,zeta12^9*(-1/2*e000 + 1/2*e001 + 1/2*e100 + -1/2*e111),SC0029,12,B112_line_plus_e000_halfsum,0,9,0,0.046875,0.750000,0.218750,1.802421
2348,zeta12^9*(1/2*e000 + -1/2*e001 + -1/2*e100 + 1/2*e111),SC0029,12,B112_line_plus_e000_halfsum,0,9,0,0.046875,0.750000,0.218750,1.802421
2354,zeta12^9*(1/2*e000 + -1/2*e001 + 1/2*e010 + 1/2*e110),SC0029,12,B112_line_plus_e000_halfsum,0,9,0,0.046875,0.750000,0.218750,1.802421
2355,zeta12^9*(1/2*e000 + -1/2*e010 + -1/2*e011 + -1/2*e100),SC0029,12,B112_line_plus_e000_halfsum,0,9,0,0.046875,0.750000,0.218750,1.802421
2357,zeta12^9*(1/2*e000 + -1/2*e010 + -1/2*e101 + -1/2*e111),SC0029,12,B112_line_plus_e000_halfsum,0,9,0,0.046875,0.750000,0.218750,1.802421
2363,zeta12^9*(1/2*e000 + -1/2*e011 + -1/2*e110 + -1/2*e111),SC0029,12,B112_line_plus_e000_halfsum,0,9,0,0.046875,0.750000,0.218750,1.802421
2365,zeta12^9*(1/2*e000 + -1/2*e011 + 1/2*e110 + -1/2*e111),SC0029,12,B112_line_plus_e000_halfsum,0,9,0,0.046875,0.750000,0.218750,1.802421
2366,zeta12^9*(1/2*e000 + -1/2*e011 + 1/2*e110 + 1/2*e111),SC0029,12,B112_line_plus_e000_halfsum,0,9,0,0.046875,0.750000,0.218750,1.802421
2375,zeta12^9*(1/2*e000 + 1/2*e011 + -1/2*e110 + -1/2*e111),SC0029,12,B112_line_plus_e000_halfsum,0,9,0,0.046875,0.750000,0.218750,1.802421
2376,zeta12^9*(1/2*e000 + 1/2*e011 + -1/2*e110 + 1/2*e111),SC0029,12,B112_line_plus_e000_halfsum,0,9,0,0.046875,0.750000,0.218750,1.802421
2378,zeta12^9*(1/2*e000 + 1/2*e011 + 1/2*e110 + 1/2*e111),SC0029,12,B112_line_plus_e000_halfsum,0,9,0,0.046875,0.750000,0.218750,1.802421
2384,zeta12^9*(1/2*e000 + 1/2*e010 + 1/2*e101 + 1/2*e111),SC0029,12,B112_line_plus_e000_halfsum,0,9,0,0.046875,0.750000,0.218750,1.802421
2386,zeta12^9*(1/2*e000 + 1/2*e010 + 1/2*e011 + 1/2*e100),SC0029,12,B112_line_plus_e000_halfsum,0,9,0,0.046875,0.750000,0.218750,1.802421
2387,zeta12^9*(1/2*e000 + 1/2*e001 + -1/2*e010 + -1/2*e110),SC0029,12,B112_line_plus_e000_halfsum,0,9,0,0.046875,0.750000,0.218750,1.802421
2393,zeta12^9*(1/2*e000 + 1/2*e001 + 1/2*e100 + -1/2*e111),SC0029,12,B112_line_plus_e000_halfsum,0,9,0,0.046875,0.750000,0.218750,1.802421
726,zeta12^3*(-1/2*e000 + -1/2*e001 + -1/2*e100 + 1/2*e111),SC0030,12,B112_line_plus_e000_halfsum,0,3,0,0.046875,0.750000,0.218750,1.802421
732,zeta12^3*(-1/2*e000 + -1/2*e001 + 1/2*e010 + 1/2*e110),SC0030,12,B112_line_plus_e000_halfsum,0,3,0,0.046875,0.750000,0.218750,1.802421
733,zeta12^3*(-1/2*e000 + -1/2*e010 + -1/2*e011 + -1/2*e100),SC0030,12,B112_line_plus_e000_halfsum,0,3,0,0.046875,0.750000,0.218750,1.802421
735,zeta12^3*(-1/2*e000 + -1/2*e010 + -1/2*e101 + -1/2*e111),SC0030,12,B112_line_plus_e000_halfsum,0,3,0,0.046875,0.750000,0.218750,1.802421
741,zeta12^3*(-1/2*e000 + -1/2*e011 + -1/2*e110 + -1/2*e111),SC0030,12,B112_line_plus_e000_halfsum,0,3,0,0.046875,0.750000,0.218750,1.802421
743,zeta12^3*(-1/2*e000 + -1/2*e011 + 1/2*e110 + -1/2*e111),SC0030,12,B112_line_plus_e000_halfsum,0,3,0,0.046875,0.750000,0.218750,1.802421
744,zeta12^3*(-1/2*e000 + -1/2*e011 + 1/2*e110 + 1/2*e111),SC0030,12,B112_line_plus_e000_halfsum,0,3,0,0.046875,0.750000,0.218750,1.802421
753,zeta12^3*(-1/2*e000 + 1/2*e011 + -1/2*e110 + -1/2*e111),SC0030,12,B112_line_plus_e000_halfsum,0,3,0,0.046875,0.750000,0.218750,1.802421
754,zeta12^3*(-1/2*e000 + 1/2*e011 + -1/2*e110 + 1/2*e111),SC0030,12,B112_line_plus_e000_halfsum,0,3,0,0.046875,0.750000,0.218750,1.802421
756,zeta12^3*(-1/2*e000 + 1/2*e011 + 1/2*e110 + 1/2*e111),SC0030,12,B112_line_plus_e000_halfsum,0,3,0,0.046875,0.750000,0.218750,1.802421
762,zeta12^3*(-1/2*e000 + 1/2*e010 + 1/2*e101 + 1/2*e111),SC0030,12,B112_line_plus_e000_halfsum,0,3,0,0.046875,0.750000,0.218750,1.802421
764,zeta12^3*(-1/2*e000 + 1/2*e010 + 1/2*e011 + 1/2*e100),SC0030,12,B112_line_plus_e000_halfsum,0,3,0,0.046875,0.750000,0.218750,1.802421
765,zeta12^3*(-1/2*e000 + 1/2*e001 + -1/2*e010 + -1/2*e110),SC0030,12,B112_line_plus_e000_halfsum,0,3,0,0.046875,0.750000,0.218750,1.802421
771,zeta12^3*(-1/2*e000 + 1/2*e001 + 1/2*e100 + -1/2*e111),SC0030,12,B112_line_plus_e000_halfsum,0,3,0,0.046875,0.750000,0.218750,1.802421
908,zeta12^3*(1/2*e000 + -1/2*e001 + -1/2*e100 + 1/2*e111),SC0030,12,B112_line_plus_e000_halfsum,0,3,0,0.046875,0.750000,0.218750,1.802421
914,zeta12^3*(1/2*e000 + -1/2*e001 + 1/2*e010 + 1/2*e110),SC0030,12,B112_line_plus_e000_halfsum,0,3,0,0.046875,0.750000,0.218750,1.802421
915,zeta12^3*(1/2*e000 + -1/2*e010 + -1/2*e011 + -1/2*e100),SC0030,12,B112_line_plus_e000_halfsum,0,3,0,0.046875,0.750000,0.218750,1.802421
917,zeta12^3*(1/2*e000 + -1/2*e010 + -1/2*e101 + -1/2*e111),SC0030,12,B112_line_plus_e000_halfsum,0,3,0,0.046875,0.750000,0.218750,1.802421
923,zeta12^3*(1/2*e000 + -1/2*e011 + -1/2*e110 + -1/2*e111),SC0030,12,B112_line_plus_e000_halfsum,0,3,0,0.046875,0.750000,0.218750,1.802421
925,zeta12^3*(1/2*e000 + -1/2*e011 + 1/2*e110 + -1/2*e111),SC0030,12,B112_line_plus_e000_halfsum,0,3,0,0.046875,0.750000,0.218750,1.802421
926,zeta12^3*(1/2*e000 + -1/2*e011 + 1/2*e110 + 1/2*e111),SC0030,12,B112_line_plus_e000_halfsum,0,3,0,0.046875,0.750000,0.218750,1.802421
935,zeta12^3*(1/2*e000 + 1/2*e011 + -1/2*e110 + -1/2*e111),SC0030,12,B112_line_plus_e000_halfsum,0,3,0,0.046875,0.750000,0.218750,1.802421
936,zeta12^3*(1/2*e000 + 1/2*e011 + -1/2*e110 + 1/2*e111),SC0030,12,B112_line_plus_e000_halfsum,0,3,0,0.046875,0.750000,0.218750,1.802421
938,zeta12^3*(1/2*e000 + 1/2*e011 + 1/2*e110 + 1/2*e111),SC0030,12,B112_line_plus_e000_halfsum,0,3,0,0.046875,0.750000,0.218750,1.802421
944,zeta12^3*(1/2*e000 + 1/2*e010 + 1/2*e101 + 1/2*e111),SC0030,12,B112_line_plus_e000_halfsum,0,3,0,0.046875,0.750000,0.218750,1.802421
946,zeta12^3*(1/2*e000 + 1/2*e010 + 1/2*e011 + 1/2*e100),SC0030,12,B112_line_plus_e000_halfsum,0,3,0,0.046875,0.750000,0.218750,1.802421
947,zeta12^3*(1/2*e000 + 1/2*e001 + -1/2*e010 + -1/2*e110),SC0030,12,B112_line_plus_e000_halfsum,0,3,0,0.046875,0.750000,0.218750,1.802421
953,zeta12^3*(1/2*e000 + 1/2*e001 + 1/2*e100 + -1/2*e111),SC0030,12,B112_line_plus_e000_halfsum,0,3,0,0.046875,0.750000,0.218750,1.802421
246,zeta12^1*(-1/2*e000 + -1/2*e001 + -1/2*e100 + 1/2*e111),SC0031,12,B112_line_plus_e000_halfsum,1,1,1,0.046875,0.750000,0.177083,1.802421
252,zeta12^1*(-1/2*e000 + -1/2*e001 + 1/2*e010 + 1/2*e110),SC0031,12,B112_line_plus_e000_halfsum,1,1,1,0.046875,0.750000,0.177083,1.802421
253,zeta12^1*(-1/2*e000 + -1/2*e010 + -1/2*e011 + -1/2*e100),SC0031,12,B112_line_plus_e000_halfsum,1,1,1,0.046875,0.750000,0.177083,1.802421
255,zeta12^1*(-1/2*e000 + -1/2*e010 + -1/2*e101 + -1/2*e111),SC0031,12,B112_line_plus_e000_halfsum,1,1,1,0.046875,0.750000,0.177083,1.802421
261,zeta12^1*(-1/2*e000 + -1/2*e011 + -1/2*e110 + -1/2*e111),SC0031,12,B112_line_plus_e000_halfsum,1,1,1,0.046875,0.750000,0.177083,1.802421
263,zeta12^1*(-1/2*e000 + -1/2*e011 + 1/2*e110 + -1/2*e111),SC0031,12,B112_line_plus_e000_halfsum,1,1,1,0.046875,0.750000,0.177083,1.802421
264,zeta12^1*(-1/2*e000 + -1/2*e011 + 1/2*e110 + 1/2*e111),SC0031,12,B112_line_plus_e000_halfsum,1,1,1,0.046875,0.750000,0.177083,1.802421
273,zeta12^1*(-1/2*e000 + 1/2*e011 + -1/2*e110 + -1/2*e111),SC0031,12,B112_line_plus_e000_halfsum,1,1,1,0.046875,0.750000,0.177083,1.802421
274,zeta12^1*(-1/2*e000 + 1/2*e011 + -1/2*e110 + 1/2*e111),SC0031,12,B112_line_plus_e000_halfsum,1,1,1,0.046875,0.750000,0.177083,1.802421
276,zeta12^1*(-1/2*e000 + 1/2*e011 + 1/2*e110 + 1/2*e111),SC0031,12,B112_line_plus_e000_halfsum,1,1,1,0.046875,0.750000,0.177083,1.802421
282,zeta12^1*(-1/2*e000 + 1/2*e010 + 1/2*e101 + 1/2*e111),SC0031,12,B112_line_plus_e000_halfsum,1,1,1,0.046875,0.750000,0.177083,1.802421
284,zeta12^1*(-1/2*e000 + 1/2*e010 + 1/2*e011 + 1/2*e100),SC0031,12,B112_line_plus_e000_halfsum,1,1,1,0.046875,0.750000,0.177083,1.802421
285,zeta12^1*(-1/2*e000 + 1/2*e001 + -1/2*e010 + -1/2*e110),SC0031,12,B112_line_plus_e000_halfsum,1,1,1,0.046875,0.750000,0.177083,1.802421
291,zeta12^1*(-1/2*e000 + 1/2*e001 + 1/2*e100 + -1/2*e111),SC0031,12,B112_line_plus_e000_halfsum,1,1,1,0.046875,0.750000,0.177083,1.802421
428,zeta12^1*(1/2*e000 + -1/2*e001 + -1/2*e100 + 1/2*e111),SC0031,12,B112_line_plus_e000_halfsum,1,1,1,0.046875,0.750000,0.177083,1.802421
434,zeta12^1*(1/2*e000 + -1/2*e001 + 1/2*e010 + 1/2*e110),SC0031,12,B112_line_plus_e000_halfsum,1,1,1,0.046875,0.750000,0.177083,1.802421
435,zeta12^1*(1/2*e000 + -1/2*e010 + -1/2*e011 + -1/2*e100),SC0031,12,B112_line_plus_e000_halfsum,1,1,1,0.046875,0.750000,0.177083,1.802421
437,zeta12^1*(1/2*e000 + -1/2*e010 + -1/2*e101 + -1/2*e111),SC0031,12,B112_line_plus_e000_halfsum,1,1,1,0.046875,0.750000,0.177083,1.802421
443,zeta12^1*(1/2*e000 + -1/2*e011 + -1/2*e110 + -1/2*e111),SC0031,12,B112_line_plus_e000_halfsum,1,1,1,0.046875,0.750000,0.177083,1.802421
445,zeta12^1*(1/2*e000 + -1/2*e011 + 1/2*e110 + -1/2*e111),SC0031,12,B112_line_plus_e000_halfsum,1,1,1,0.046875,0.750000,0.177083,1.802421
446,zeta12^1*(1/2*e000 + -1/2*e011 + 1/2*e110 + 1/2*e111),SC0031,12,B112_line_plus_e000_halfsum,1,1,1,0.046875,0.750000,0.177083,1.802421
455,zeta12^1*(1/2*e000 + 1/2*e011 + -1/2*e110 + -1/2*e111),SC0031,12,B112_line_plus_e000_halfsum,1,1,1,0.046875,0.750000,0.177083,1.802421
456,zeta12^1*(1/2*e000 + 1/2*e011 + -1/2*e110 + 1/2*e111),SC0031,12,B112_line_plus_e000_halfsum,1,1,1,0.046875,0.750000,0.177083,1.802421
458,zeta12^1*(1/2*e000 + 1/2*e011 + 1/2*e110 + 1/2*e111),SC0031,12,B112_line_plus_e000_halfsum,1,1,1,0.046875,0.750000,0.177083,1.802421
464,zeta12^1*(1/2*e000 + 1/2*e010 + 1/2*e101 + 1/2*e111),SC0031,12,B112_line_plus_e000_halfsum,1,1,1,0.046875,0.750000,0.177083,1.802421
466,zeta12^1*(1/2*e000 + 1/2*e010 + 1/2*e011 + 1/2*e100),SC0031,12,B112_line_plus_e000_halfsum,1,1,1,0.046875,0.750000,0.177083,1.802421
467,zeta12^1*(1/2*e000 + 1/2*e001 + -1/2*e010 + -1/2*e110),SC0031,12,B112_line_plus_e000_halfsum,1,1,1,0.046875,0.750000,0.177083,1.802421
473,zeta12^1*(1/2*e000 + 1/2*e001 + 1/2*e100 + -1/2*e111),SC0031,12,B112_line_plus_e000_halfsum,1,1,1,0.046875,0.750000,0.177083,1.802421
1686,zeta12^7*(-1/2*e000 + -1/2*e001 + -1/2*e100 + 1/2*e111),SC0032,12,B112_line_plus_e000_halfsum,1,7,1,0.046875,0.750000,0.177083,1.802421
1692,zeta12^7*(-1/2*e000 + -1/2*e001 + 1/2*e010 + 1/2*e110),SC0032,12,B112_line_plus_e000_halfsum,1,7,1,0.046875,0.750000,0.177083,1.802421
1693,zeta12^7*(-1/2*e000 + -1/2*e010 + -1/2*e011 + -1/2*e100),SC0032,12,B112_line_plus_e000_halfsum,1,7,1,0.046875,0.750000,0.177083,1.802421
1695,zeta12^7*(-1/2*e000 + -1/2*e010 + -1/2*e101 + -1/2*e111),SC0032,12,B112_line_plus_e000_halfsum,1,7,1,0.046875,0.750000,0.177083,1.802421
1701,zeta12^7*(-1/2*e000 + -1/2*e011 + -1/2*e110 + -1/2*e111),SC0032,12,B112_line_plus_e000_halfsum,1,7,1,0.046875,0.750000,0.177083,1.802421
1703,zeta12^7*(-1/2*e000 + -1/2*e011 + 1/2*e110 + -1/2*e111),SC0032,12,B112_line_plus_e000_halfsum,1,7,1,0.046875,0.750000,0.177083,1.802421
1704,zeta12^7*(-1/2*e000 + -1/2*e011 + 1/2*e110 + 1/2*e111),SC0032,12,B112_line_plus_e000_halfsum,1,7,1,0.046875,0.750000,0.177083,1.802421
1713,zeta12^7*(-1/2*e000 + 1/2*e011 + -1/2*e110 + -1/2*e111),SC0032,12,B112_line_plus_e000_halfsum,1,7,1,0.046875,0.750000,0.177083,1.802421
1714,zeta12^7*(-1/2*e000 + 1/2*e011 + -1/2*e110 + 1/2*e111),SC0032,12,B112_line_plus_e000_halfsum,1,7,1,0.046875,0.750000,0.177083,1.802421
1716,zeta12^7*(-1/2*e000 + 1/2*e011 + 1/2*e110 + 1/2*e111),SC0032,12,B112_line_plus_e000_halfsum,1,7,1,0.046875,0.750000,0.177083,1.802421
1722,zeta12^7*(-1/2*e000 + 1/2*e010 + 1/2*e101 + 1/2*e111),SC0032,12,B112_line_plus_e000_halfsum,1,7,1,0.046875,0.750000,0.177083,1.802421
1724,zeta12^7*(-1/2*e000 + 1/2*e010 + 1/2*e011 + 1/2*e100),SC0032,12,B112_line_plus_e000_halfsum,1,7,1,0.046875,0.750000,0.177083,1.802421
1725,zeta12^7*(-1/2*e000 + 1/2*e001 + -1/2*e010 + -1/2*e110),SC0032,12,B112_line_plus_e000_halfsum,1,7,1,0.046875,0.750000,0.177083,1.802421
1731,zeta12^7*(-1/2*e000 + 1/2*e001 + 1/2*e100 + -1/2*e111),SC0032,12,B112_line_plus_e000_halfsum,1,7,1,0.046875,0.750000,0.177083,1.802421
1868,zeta12^7*(1/2*e000 + -1/2*e001 + -1/2*e100 + 1/2*e111),SC0032,12,B112_line_plus_e000_halfsum,1,7,1,0.046875,0.750000,0.177083,1.802421
1874,zeta12^7*(1/2*e000 + -1/2*e001 + 1/2*e010 + 1/2*e110),SC0032,12,B112_line_plus_e000_halfsum,1,7,1,0.046875,0.750000,0.177083,1.802421
1875,zeta12^7*(1/2*e000 + -1/2*e010 + -1/2*e011 + -1/2*e100),SC0032,12,B112_line_plus_e000_halfsum,1,7,1,0.046875,0.750000,0.177083,1.802421
1877,zeta12^7*(1/2*e000 + -1/2*e010 + -1/2*e101 + -1/2*e111),SC0032,12,B112_line_plus_e000_halfsum,1,7,1,0.046875,0.750000,0.177083,1.802421
1883,zeta12^7*(1/2*e000 + -1/2*e011 + -1/2*e110 + -1/2*e111),SC0032,12,B112_line_plus_e000_halfsum,1,7,1,0.046875,0.750000,0.177083,1.802421
1885,zeta12^7*(1/2*e000 + -1/2*e011 + 1/2*e110 + -1/2*e111),SC0032,12,B112_line_plus_e000_halfsum,1,7,1,0.046875,0.750000,0.177083,1.802421
1886,zeta12^7*(1/2*e000 + -1/2*e011 + 1/2*e110 + 1/2*e111),SC0032,12,B112_line_plus_e000_halfsum,1,7,1,0.046875,0.750000,0.177083,1.802421
1895,zeta12^7*(1/2*e000 + 1/2*e011 + -1/2*e110 + -1/2*e111),SC0032,12,B112_line_plus_e000_halfsum,1,7,1,0.046875,0.750000,0.177083,1.802421
1896,zeta12^7*(1/2*e000 + 1/2*e011 + -1/2*e110 + 1/2*e111),SC0032,12,B112_line_plus_e000_halfsum,1,7,1,0.046875,0.750000,0.177083,1.802421
1898,zeta12^7*(1/2*e000 + 1/2*e011 + 1/2*e110 + 1/2*e111),SC0032,12,B112_line_plus_e000_halfsum,1,7,1,0.046875,0.750000,0.177083,1.802421
1904,zeta12^7*(1/2*e000 + 1/2*e010 + 1/2*e101 + 1/2*e111),SC0032,12,B112_line_plus_e000_halfsum,1,7,1,0.046875,0.750000,0.177083,1.802421
1906,zeta12^7*(1/2*e000 + 1/2*e010 + 1/2*e011 + 1/2*e100),SC0032,12,B112_line_plus_e000_halfsum,1,7,1,0.046875,0.750000,0.177083,1.802421
1907,zeta12^7*(1/2*e000 + 1/2*e001 + -1/2*e010 + -1/2*e110),SC0032,12,B112_line_plus_e000_halfsum,1,7,1,0.046875,0.750000,0.177083,1.802421
1913,zeta12^7*(1/2*e000 + 1/2*e001 + 1/2*e100 + -1/2*e111),SC0032,12,B112_line_plus_e000_halfsum,1,7,1,0.046875,0.750000,0.177083,1.802421
1206,zeta12^5*(-1/2*e000 + -1/2*e001 + -1/2*e100 + 1/2*e111),SC0033,12,B112_line_plus_e000_halfsum,2,5,2,0.046875,0.750000,0.036458,1.802421
1212,zeta12^5*(-1/2*e000 + -1/2*e001 + 1/2*e010 + 1/2*e110),SC0033,12,B112_line_plus_e000_halfsum,2,5,2,0.046875,0.750000,0.036458,1.802421
1213,zeta12^5*(-1/2*e000 + -1/2*e010 + -1/2*e011 + -1/2*e100),SC0033,12,B112_line_plus_e000_halfsum,2,5,2,0.046875,0.750000,0.036458,1.802421
1215,zeta12^5*(-1/2*e000 + -1/2*e010 + -1/2*e101 + -1/2*e111),SC0033,12,B112_line_plus_e000_halfsum,2,5,2,0.046875,0.750000,0.036458,1.802421
1221,zeta12^5*(-1/2*e000 + -1/2*e011 + -1/2*e110 + -1/2*e111),SC0033,12,B112_line_plus_e000_halfsum,2,5,2,0.046875,0.750000,0.036458,1.802421
1223,zeta12^5*(-1/2*e000 + -1/2*e011 + 1/2*e110 + -1/2*e111),SC0033,12,B112_line_plus_e000_halfsum,2,5,2,0.046875,0.750000,0.036458,1.802421
1224,zeta12^5*(-1/2*e000 + -1/2*e011 + 1/2*e110 + 1/2*e111),SC0033,12,B112_line_plus_e000_halfsum,2,5,2,0.046875,0.750000,0.036458,1.802421
1233,zeta12^5*(-1/2*e000 + 1/2*e011 + -1/2*e110 + -1/2*e111),SC0033,12,B112_line_plus_e000_halfsum,2,5,2,0.046875,0.750000,0.036458,1.802421
1234,zeta12^5*(-1/2*e000 + 1/2*e011 + -1/2*e110 + 1/2*e111),SC0033,12,B112_line_plus_e000_halfsum,2,5,2,0.046875,0.750000,0.036458,1.802421
1236,zeta12^5*(-1/2*e000 + 1/2*e011 + 1/2*e110 + 1/2*e111),SC0033,12,B112_line_plus_e000_halfsum,2,5,2,0.046875,0.750000,0.036458,1.802421
1242,zeta12^5*(-1/2*e000 + 1/2*e010 + 1/2*e101 + 1/2*e111),SC0033,12,B112_line_plus_e000_halfsum,2,5,2,0.046875,0.750000,0.036458,1.802421
1244,zeta12^5*(-1/2*e000 + 1/2*e010 + 1/2*e011 + 1/2*e100),SC0033,12,B112_line_plus_e000_halfsum,2,5,2,0.046875,0.750000,0.036458,1.802421
1245,zeta12^5*(-1/2*e000 + 1/2*e001 + -1/2*e010 + -1/2*e110),SC0033,12,B112_line_plus_e000_halfsum,2,5,2,0.046875,0.750000,0.036458,1.802421
1251,zeta12^5*(-1/2*e000 + 1/2*e001 + 1/2*e100 + -1/2*e111),SC0033,12,B112_line_plus_e000_halfsum,2,5,2,0.046875,0.750000,0.036458,1.802421
1388,zeta12^5*(1/2*e000 + -1/2*e001 + -1/2*e100 + 1/2*e111),SC0033,12,B112_line_plus_e000_halfsum,2,5,2,0.046875,0.750000,0.036458,1.802421
1394,zeta12^5*(1/2*e000 + -1/2*e001 + 1/2*e010 + 1/2*e110),SC0033,12,B112_line_plus_e000_halfsum,2,5,2,0.046875,0.750000,0.036458,1.802421
1395,zeta12^5*(1/2*e000 + -1/2*e010 + -1/2*e011 + -1/2*e100),SC0033,12,B112_line_plus_e000_halfsum,2,5,2,0.046875,0.750000,0.036458,1.802421
1397,zeta12^5*(1/2*e000 + -1/2*e010 + -1/2*e101 + -1/2*e111),SC0033,12,B112_line_plus_e000_halfsum,2,5,2,0.046875,0.750000,0.036458,1.802421
1403,zeta12^5*(1/2*e000 + -1/2*e011 + -1/2*e110 + -1/2*e111),SC0033,12,B112_line_plus_e000_halfsum,2,5,2,0.046875,0.750000,0.036458,1.802421
1405,zeta12^5*(1/2*e000 + -1/2*e011 + 1/2*e110 + -1/2*e111),SC0033,12,B112_line_plus_e000_halfsum,2,5,2,0.046875,0.750000,0.036458,1.802421
1406,zeta12^5*(1/2*e000 + -1/2*e011 + 1/2*e110 + 1/2*e111),SC0033,12,B112_line_plus_e000_halfsum,2,5,2,0.046875,0.750000,0.036458,1.802421
1415,zeta12^5*(1/2*e000 + 1/2*e011 + -1/2*e110 + -1/2*e111),SC0033,12,B112_line_plus_e000_halfsum,2,5,2,0.046875,0.750000,0.036458,1.802421
1416,zeta12^5*(1/2*e000 + 1/2*e011 + -1/2*e110 + 1/2*e111),SC0033,12,B112_line_plus_e000_halfsum,2,5,2,0.046875,0.750000,0.036458,1.802421
1418,zeta12^5*(1/2*e000 + 1/2*e011 + 1/2*e110 + 1/2*e111),SC0033,12,B112_line_plus_e000_halfsum,2,5,2,0.046875,0.750000,0.036458,1.802421
1424,zeta12^5*(1/2*e000 + 1/2*e010 + 1/2*e101 + 1/2*e111),SC0033,12,B112_line_plus_e000_halfsum,2,5,2,0.046875,0.750000,0.036458,1.802421
