s_id,label,phase_idx,phase_label,phase_angle_deg,phase_order,phase_sector_mod3,phase_sector_mod4,q_id,q_label,q_order,q_inverse_id,q_family_tag,q_g2_proxy_tag,q_support_size,q_support_mask_bin,q_has_e000,q_has_e111,order,inverse_sid,square_sid,cube_sid,neg_phase_sid,is_self_inverse,inner_conj_l_orbit_size,inner_conj_r_orbit_size,q_conj_l_rep,q_conj_r_rep,q_centralizer_size,s_centralizer_size,conj_class_id_l,conj_class_id_r,q_e000,q_e001,q_e010,q_e011,q_e100,q_e101,q_e110,q_e111,c_e000,c_e001,c_e010,c_e011,c_e100,c_e101,c_e110,c_e111
717,zeta12^2*(1/2*e000 + 1/2*e001 + 1/2*e010 + -1/2*e110),2,zeta12^2,60.0,6,2,2,237,1/2*e000 + 1/2*e001 + 1/2*e010 + -1/2*e110,6,184,B112_line_plus_e000_halfsum,G2_proxy_B112,4,01000111,true,false,6,2584,1015,1440,2157,false,29,29,183,183,6,72,p2_ql183,p2_qr183,1/2,1/2,1/2,0,0,0,-1/2,0,1/2*exp(i*60.0deg),1/2*exp(i*60.0deg),1/2*exp(i*60.0deg),0,0,0,-1/2*exp(i*60.0deg),0
718,zeta12^2*(1/2*e000 + 1/2*e001 + 1/2*e010 + 1/2*e110),2,zeta12^2,60.0,6,2,2,238,1/2*e000 + 1/2*e001 + 1/2*e010 + 1/2*e110,6,183,B112_line_plus_e000_halfsum,G2_proxy_B112,4,01000111,true,false,6,2583,1016,1440,2158,false,29,29,183,183,6,72,p2_ql183,p2_qr183,1/2,1/2,1/2,0,0,0,1/2,0,1/2*exp(i*60.0deg),1/2*exp(i*60.0deg),1/2*exp(i*60.0deg),0,0,0,1/2*exp(i*60.0deg),0
719,zeta12^2*(1*e000),2,zeta12^2,60.0,6,2,2,239,1*e000,1,239,A16_basis_signed_unit,G2_proxy_scalar2,1,00000001,true,false,6,2639,1199,1679,2159,false,1,1,239,239,240,2880,p2_ql239,p2_qr239,1,0,0,0,0,0,0,0,1*exp(i*60.0deg),0,0,0,0,0,0,0
720,zeta12^3*(-1*e000),3,zeta12^3,90.0,4,0,3,0,-1*e000,2,0,A16_basis_signed_unit,G2_proxy_scalar2,1,00000001,true,false,4,2160,1679,2160,2160,false,1,1,0,0,240,2880,p3_ql0,p3_qr0,-1,0,0,0,0,0,0,0,-1*exp(i*90.0deg),0,0,0,0,0,0,0
721,zeta12^3*(-1/2*e000 + -1/2*e001 + -1/2*e010 + -1/2*e110),3,zeta12^3,90.0,4,0,3,1,-1/2*e000 + -1/2*e001 + -1/2*e010 + -1/2*e110,3,56,B112_line_plus_e000_halfsum,G2_proxy_B112,4,01000111,true,false,12,2216,1496,2399,2161,false,29,29,1,1,6,72,p3_ql1,p3_qr1,-1/2,-1/2,-1/2,0,0,0,-1/2,0,-1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg),0,0,0,-1/2*exp(i*90.0deg),0
722,zeta12^3*(-1/2*e000 + -1/2*e001 + -1/2*e010 + 1/2*e110),3,zeta12^3,90.0,4,0,3,2,-1/2*e000 + -1/2*e001 + -1/2*e010 + 1/2*e110,3,55,B112_line_plus_e000_halfsum,G2_proxy_B112,4,01000111,true,false,12,2215,1495,2399,2162,false,29,29,2,2,6,72,p3_ql2,p3_qr2,-1/2,-1/2,-1/2,0,0,0,1/2,0,-1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg),0,0,0,1/2*exp(i*90.0deg),0
723,zeta12^3*(-1/2*e000 + -1/2*e001 + -1/2*e011 + -1/2*e101),3,zeta12^3,90.0,4,0,3,3,-1/2*e000 + -1/2*e001 + -1/2*e011 + -1/2*e101,3,54,B112_line_plus_e000_halfsum,G2_proxy_B112,4,00101011,true,false,12,2214,1494,2399,2163,false,29,29,3,3,6,72,p3_ql3,p3_qr3,-1/2,-1/2,0,-1/2,0,-1/2,0,0,-1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg),0,-1/2*exp(i*90.0deg),0,-1/2*exp(i*90.0deg),0,0
724,zeta12^3*(-1/2*e000 + -1/2*e001 + -1/2*e011 + 1/2*e101),3,zeta12^3,90.0,4,0,3,4,-1/2*e000 + -1/2*e001 + -1/2*e011 + 1/2*e101,3,53,B112_line_plus_e000_halfsum,G2_proxy_B112,4,00101011,true,false,12,2213,1493,2399,2164,false,29,29,4,4,6,72,p3_ql4,p3_qr4,-1/2,-1/2,0,-1/2,0,1/2,0,0,-1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg),0,-1/2*exp(i*90.0deg),0,1/2*exp(i*90.0deg),0,0
725,zeta12^3*(-1/2*e000 + -1/2*e001 + -1/2*e100 + -1/2*e111),3,zeta12^3,90.0,4,0,3,5,-1/2*e000 + -1/2*e001 + -1/2*e100 + -1/2*e111,3,52,B112_line_plus_e000_halfsum,G2_proxy_B112,4,10010011,true,true,12,2212,1492,2399,2165,false,29,29,5,5,6,72,p3_ql5,p3_qr5,-1/2,-1/2,0,0,-1/2,0,0,-1/2,-1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg),0,0,-1/2*exp(i*90.0deg),0,0,-1/2*exp(i*90.0deg)
726,zeta12^3*(-1/2*e000 + -1/2*e001 + -1/2*e100 + 1/2*e111),3,zeta12^3,90.0,4,0,3,6,-1/2*e000 + -1/2*e001 + -1/2*e100 + 1/2*e111,3,51,B112_line_plus_e000_halfsum,G2_proxy_B112,4,10010011,true,true,12,2211,1491,2399,2166,false,29,29,6,6,6,72,p3_ql6,p3_qr6,-1/2,-1/2,0,0,-1/2,0,0,1/2,-1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg),0,0,-1/2*exp(i*90.0deg),0,0,1/2*exp(i*90.0deg)
727,zeta12^3*(-1/2*e000 + -1/2*e001 + 1/2*e100 + -1/2*e111),3,zeta12^3,90.0,4,0,3,7,-1/2*e000 + -1/2*e001 + 1/2*e100 + -1/2*e111,3,50,B112_line_plus_e000_halfsum,G2_proxy_B112,4,10010011,true,true,12,2210,1490,2399,2167,false,29,29,6,6,6,72,p3_ql6,p3_qr6,-1/2,-1/2,0,0,1/2,0,0,-1/2,-1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg),0,0,1/2*exp(i*90.0deg),0,0,-1/2*exp(i*90.0deg)
728,zeta12^3*(-1/2*e000 + -1/2*e001 + 1/2*e100 + 1/2*e111),3,zeta12^3,90.0,4,0,3,8,-1/2*e000 + -1/2*e001 + 1/2*e100 + 1/2*e111,3,49,B112_line_plus_e000_halfsum,G2_proxy_B112,4,10010011,true,true,12,2209,1489,2399,2168,false,29,29,5,5,6,72,p3_ql5,p3_qr5,-1/2,-1/2,0,0,1/2,0,0,1/2,-1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg),0,0,1/2*exp(i*90.0deg),0,0,1/2*exp(i*90.0deg)
729,zeta12^3*(-1/2*e000 + -1/2*e001 + 1/2*e011 + -1/2*e101),3,zeta12^3,90.0,4,0,3,9,-1/2*e000 + -1/2*e001 + 1/2*e011 + -1/2*e101,3,48,B112_line_plus_e000_halfsum,G2_proxy_B112,4,00101011,true,false,12,2208,1488,2399,2169,false,29,29,4,4,6,72,p3_ql4,p3_qr4,-1/2,-1/2,0,1/2,0,-1/2,0,0,-1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg),0,1/2*exp(i*90.0deg),0,-1/2*exp(i*90.0deg),0,0
730,zeta12^3*(-1/2*e000 + -1/2*e001 + 1/2*e011 + 1/2*e101),3,zeta12^3,90.0,4,0,3,10,-1/2*e000 + -1/2*e001 + 1/2*e011 + 1/2*e101,3,47,B112_line_plus_e000_halfsum,G2_proxy_B112,4,00101011,true,false,12,2207,1487,2399,2170,false,29,29,3,3,6,72,p3_ql3,p3_qr3,-1/2,-1/2,0,1/2,0,1/2,0,0,-1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg),0,1/2*exp(i*90.0deg),0,1/2*exp(i*90.0deg),0,0
731,zeta12^3*(-1/2*e000 + -1/2*e001 + 1/2*e010 + -1/2*e110),3,zeta12^3,90.0,4,0,3,11,-1/2*e000 + -1/2*e001 + 1/2*e010 + -1/2*e110,3,46,B112_line_plus_e000_halfsum,G2_proxy_B112,4,01000111,true,false,12,2206,1486,2399,2171,false,29,29,2,2,6,72,p3_ql2,p3_qr2,-1/2,-1/2,1/2,0,0,0,-1/2,0,-1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg),1/2*exp(i*90.0deg),0,0,0,-1/2*exp(i*90.0deg),0
732,zeta12^3*(-1/2*e000 + -1/2*e001 + 1/2*e010 + 1/2*e110),3,zeta12^3,90.0,4,0,3,12,-1/2*e000 + -1/2*e001 + 1/2*e010 + 1/2*e110,3,45,B112_line_plus_e000_halfsum,G2_proxy_B112,4,01000111,true,false,12,2205,1485,2399,2172,false,29,29,1,1,6,72,p3_ql1,p3_qr1,-1/2,-1/2,1/2,0,0,0,1/2,0,-1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg),1/2*exp(i*90.0deg),0,0,0,1/2*exp(i*90.0deg),0
733,zeta12^3*(-1/2*e000 + -1/2*e010 + -1/2*e011 + -1/2*e100),3,zeta12^3,90.0,4,0,3,13,-1/2*e000 + -1/2*e010 + -1/2*e011 + -1/2*e100,3,44,B112_line_plus_e000_halfsum,G2_proxy_B112,4,00011101,true,false,12,2204,1484,2399,2173,false,29,29,7,7,6,72,p3_ql7,p3_qr7,-1/2,0,-1/2,-1/2,-1/2,0,0,0,-1/2*exp(i*90.0deg),0,-1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg),0,0,0
734,zeta12^3*(-1/2*e000 + -1/2*e010 + -1/2*e011 + 1/2*e100),3,zeta12^3,90.0,4,0,3,14,-1/2*e000 + -1/2*e010 + -1/2*e011 + 1/2*e100,3,43,B112_line_plus_e000_halfsum,G2_proxy_B112,4,00011101,true,false,12,2203,1483,2399,2174,false,29,29,5,5,6,72,p3_ql5,p3_qr5,-1/2,0,-1/2,-1/2,1/2,0,0,0,-1/2*exp(i*90.0deg),0,-1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg),1/2*exp(i*90.0deg),0,0,0
735,zeta12^3*(-1/2*e000 + -1/2*e010 + -1/2*e101 + -1/2*e111),3,zeta12^3,90.0,4,0,3,15,-1/2*e000 + -1/2*e010 + -1/2*e101 + -1/2*e111,3,42,B112_line_plus_e000_halfsum,G2_proxy_B112,4,10100101,true,true,12,2202,1482,2399,2175,false,29,29,4,4,6,72,p3_ql4,p3_qr4,-1/2,0,-1/2,0,0,-1/2,0,-1/2,-1/2*exp(i*90.0deg),0,-1/2*exp(i*90.0deg),0,0,-1/2*exp(i*90.0deg),0,-1/2*exp(i*90.0deg)
736,zeta12^3*(-1/2*e000 + -1/2*e010 + 1/2*e101 + -1/2*e111),3,zeta12^3,90.0,4,0,3,16,-1/2*e000 + -1/2*e010 + 1/2*e101 + -1/2*e111,3,41,B112_line_plus_e000_halfsum,G2_proxy_B112,4,10100101,true,true,12,2201,1481,2399,2176,false,29,29,3,3,6,72,p3_ql3,p3_qr3,-1/2,0,-1/2,0,0,1/2,0,-1/2,-1/2*exp(i*90.0deg),0,-1/2*exp(i*90.0deg),0,0,1/2*exp(i*90.0deg),0,-1/2*exp(i*90.0deg)
737,zeta12^3*(-1/2*e000 + -1/2*e010 + -1/2*e101 + 1/2*e111),3,zeta12^3,90.0,4,0,3,17,-1/2*e000 + -1/2*e010 + -1/2*e101 + 1/2*e111,3,40,B112_line_plus_e000_halfsum,G2_proxy_B112,4,10100101,true,true,12,2200,1480,2399,2177,false,29,29,4,4,6,72,p3_ql4,p3_qr4,-1/2,0,-1/2,0,0,-1/2,0,1/2,-1/2*exp(i*90.0deg),0,-1/2*exp(i*90.0deg),0,0,-1/2*exp(i*90.0deg),0,1/2*exp(i*90.0deg)
738,zeta12^3*(-1/2*e000 + -1/2*e010 + 1/2*e101 + 1/2*e111),3,zeta12^3,90.0,4,0,3,18,-1/2*e000 + -1/2*e010 + 1/2*e101 + 1/2*e111,3,39,B112_line_plus_e000_halfsum,G2_proxy_B112,4,10100101,true,true,12,2199,1479,2399,2178,false,29,29,3,3,6,72,p3_ql3,p3_qr3,-1/2,0,-1/2,0,0,1/2,0,1/2,-1/2*exp(i*90.0deg),0,-1/2*exp(i*90.0deg),0,0,1/2*exp(i*90.0deg),0,1/2*exp(i*90.0deg)
739,zeta12^3*(-1/2*e000 + -1/2*e010 + 1/2*e011 + -1/2*e100),3,zeta12^3,90.0,4,0,3,19,-1/2*e000 + -1/2*e010 + 1/2*e011 + -1/2*e100,3,38,B112_line_plus_e000_halfsum,G2_proxy_B112,4,00011101,true,false,12,2198,1478,2399,2179,false,29,29,3,3,6,72,p3_ql3,p3_qr3,-1/2,0,-1/2,1/2,-1/2,0,0,0,-1/2*exp(i*90.0deg),0,-1/2*exp(i*90.0deg),1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg),0,0,0
740,zeta12^3*(-1/2*e000 + -1/2*e010 + 1/2*e011 + 1/2*e100),3,zeta12^3,90.0,4,0,3,20,-1/2*e000 + -1/2*e010 + 1/2*e011 + 1/2*e100,3,37,B112_line_plus_e000_halfsum,G2_proxy_B112,4,00011101,true,false,12,2197,1477,2399,2180,false,29,29,3,3,6,72,p3_ql3,p3_qr3,-1/2,0,-1/2,1/2,1/2,0,0,0,-1/2*exp(i*90.0deg),0,-1/2*exp(i*90.0deg),1/2*exp(i*90.0deg),1/2*exp(i*90.0deg),0,0,0
741,zeta12^3*(-1/2*e000 + -1/2*e011 + -1/2*e110 + -1/2*e111),3,zeta12^3,90.0,4,0,3,21,-1/2*e000 + -1/2*e011 + -1/2*e110 + -1/2*e111,3,36,B112_line_plus_e000_halfsum,G2_proxy_B112,4,11001001,true,true,12,2196,1476,2399,2181,false,29,29,2,2,6,72,p3_ql2,p3_qr2,-1/2,0,0,-1/2,0,0,-1/2,-1/2,-1/2*exp(i*90.0deg),0,0,-1/2*exp(i*90.0deg),0,0,-1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg)
742,zeta12^3*(-1/2*e000 + -1/2*e011 + -1/2*e110 + 1/2*e111),3,zeta12^3,90.0,4,0,3,22,-1/2*e000 + -1/2*e011 + -1/2*e110 + 1/2*e111,3,35,B112_line_plus_e000_halfsum,G2_proxy_B112,4,11001001,true,true,12,2195,1475,2399,2182,false,29,29,2,2,6,72,p3_ql2,p3_qr2,-1/2,0,0,-1/2,0,0,-1/2,1/2,-1/2*exp(i*90.0deg),0,0,-1/2*exp(i*90.0deg),0,0,-1/2*exp(i*90.0deg),1/2*exp(i*90.0deg)
743,zeta12^3*(-1/2*e000 + -1/2*e011 + 1/2*e110 + -1/2*e111),3,zeta12^3,90.0,4,0,3,23,-1/2*e000 + -1/2*e011 + 1/2*e110 + -1/2*e111,3,34,B112_line_plus_e000_halfsum,G2_proxy_B112,4,11001001,true,true,12,2194,1474,2399,2183,false,29,29,1,1,6,72,p3_ql1,p3_qr1,-1/2,0,0,-1/2,0,0,1/2,-1/2,-1/2*exp(i*90.0deg),0,0,-1/2*exp(i*90.0deg),0,0,1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg)
744,zeta12^3*(-1/2*e000 + -1/2*e011 + 1/2*e110 + 1/2*e111),3,zeta12^3,90.0,4,0,3,24,-1/2*e000 + -1/2*e011 + 1/2*e110 + 1/2*e111,3,33,B112_line_plus_e000_halfsum,G2_proxy_B112,4,11001001,true,true,12,2193,1473,2399,2184,false,29,29,1,1,6,72,p3_ql1,p3_qr1,-1/2,0,0,-1/2,0,0,1/2,1/2,-1/2*exp(i*90.0deg),0,0,-1/2*exp(i*90.0deg),0,0,1/2*exp(i*90.0deg),1/2*exp(i*90.0deg)
745,zeta12^3*(-1/2*e000 + -1/2*e100 + -1/2*e101 + -1/2*e110),3,zeta12^3,90.0,4,0,3,25,-1/2*e000 + -1/2*e100 + -1/2*e101 + -1/2*e110,3,32,B112_line_plus_e000_halfsum,G2_proxy_B112,4,01110001,true,false,12,2192,1472,2399,2185,false,29,29,2,2,6,72,p3_ql2,p3_qr2,-1/2,0,0,0,-1/2,-1/2,-1/2,0,-1/2*exp(i*90.0deg),0,0,0,-1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg),0
746,zeta12^3*(-1/2*e000 + -1/2*e100 + 1/2*e101 + -1/2*e110),3,zeta12^3,90.0,4,0,3,26,-1/2*e000 + -1/2*e100 + 1/2*e101 + -1/2*e110,3,31,B112_line_plus_e000_halfsum,G2_proxy_B112,4,01110001,true,false,12,2191,1471,2399,2186,false,29,29,2,2,6,72,p3_ql2,p3_qr2,-1/2,0,0,0,-1/2,1/2,-1/2,0,-1/2*exp(i*90.0deg),0,0,0,-1/2*exp(i*90.0deg),1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg),0
747,zeta12^3*(-1/2*e000 + -1/2*e100 + -1/2*e101 + 1/2*e110),3,zeta12^3,90.0,4,0,3,27,-1/2*e000 + -1/2*e100 + -1/2*e101 + 1/2*e110,3,30,B112_line_plus_e000_halfsum,G2_proxy_B112,4,01110001,true,false,12,2190,1470,2399,2187,false,29,29,1,1,6,72,p3_ql1,p3_qr1,-1/2,0,0,0,-1/2,-1/2,1/2,0,-1/2*exp(i*90.0deg),0,0,0,-1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg),1/2*exp(i*90.0deg),0
748,zeta12^3*(-1/2*e000 + -1/2*e100 + 1/2*e101 + 1/2*e110),3,zeta12^3,90.0,4,0,3,28,-1/2*e000 + -1/2*e100 + 1/2*e101 + 1/2*e110,3,29,B112_line_plus_e000_halfsum,G2_proxy_B112,4,01110001,true,false,12,2189,1469,2399,2188,false,29,29,1,1,6,72,p3_ql1,p3_qr1,-1/2,0,0,0,-1/2,1/2,1/2,0,-1/2*exp(i*90.0deg),0,0,0,-1/2*exp(i*90.0deg),1/2*exp(i*90.0deg),1/2*exp(i*90.0deg),0
749,zeta12^3*(-1/2*e000 + 1/2*e100 + -1/2*e101 + -1/2*e110),3,zeta12^3,90.0,4,0,3,29,-1/2*e000 + 1/2*e100 + -1/2*e101 + -1/2*e110,3,28,B112_line_plus_e000_halfsum,G2_proxy_B112,4,01110001,true,false,12,2188,1468,2399,2189,false,29,29,2,2,6,72,p3_ql2,p3_qr2,-1/2,0,0,0,1/2,-1/2,-1/2,0,-1/2*exp(i*90.0deg),0,0,0,1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg),0
750,zeta12^3*(-1/2*e000 + 1/2*e100 + 1/2*e101 + -1/2*e110),3,zeta12^3,90.0,4,0,3,30,-1/2*e000 + 1/2*e100 + 1/2*e101 + -1/2*e110,3,27,B112_line_plus_e000_halfsum,G2_proxy_B112,4,01110001,true,false,12,2187,1467,2399,2190,false,29,29,2,2,6,72,p3_ql2,p3_qr2,-1/2,0,0,0,1/2,1/2,-1/2,0,-1/2*exp(i*90.0deg),0,0,0,1/2*exp(i*90.0deg),1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg),0
751,zeta12^3*(-1/2*e000 + 1/2*e100 + -1/2*e101 + 1/2*e110),3,zeta12^3,90.0,4,0,3,31,-1/2*e000 + 1/2*e100 + -1/2*e101 + 1/2*e110,3,26,B112_line_plus_e000_halfsum,G2_proxy_B112,4,01110001,true,false,12,2186,1466,2399,2191,false,29,29,1,1,6,72,p3_ql1,p3_qr1,-1/2,0,0,0,1/2,-1/2,1/2,0,-1/2*exp(i*90.0deg),0,0,0,1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg),1/2*exp(i*90.0deg),0
752,zeta12^3*(-1/2*e000 + 1/2*e100 + 1/2*e101 + 1/2*e110),3,zeta12^3,90.0,4,0,3,32,-1/2*e000 + 1/2*e100 + 1/2*e101 + 1/2*e110,3,25,B112_line_plus_e000_halfsum,G2_proxy_B112,4,01110001,true,false,12,2185,1465,2399,2192,false,29,29,1,1,6,72,p3_ql1,p3_qr1,-1/2,0,0,0,1/2,1/2,1/2,0,-1/2*exp(i*90.0deg),0,0,0,1/2*exp(i*90.0deg),1/2*exp(i*90.0deg),1/2*exp(i*90.0deg),0
753,zeta12^3*(-1/2*e000 + 1/2*e011 + -1/2*e110 + -1/2*e111),3,zeta12^3,90.0,4,0,3,33,-1/2*e000 + 1/2*e011 + -1/2*e110 + -1/2*e111,3,24,B112_line_plus_e000_halfsum,G2_proxy_B112,4,11001001,true,true,12,2184,1464,2399,2193,false,29,29,2,2,6,72,p3_ql2,p3_qr2,-1/2,0,0,1/2,0,0,-1/2,-1/2,-1/2*exp(i*90.0deg),0,0,1/2*exp(i*90.0deg),0,0,-1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg)
754,zeta12^3*(-1/2*e000 + 1/2*e011 + -1/2*e110 + 1/2*e111),3,zeta12^3,90.0,4,0,3,34,-1/2*e000 + 1/2*e011 + -1/2*e110 + 1/2*e111,3,23,B112_line_plus_e000_halfsum,G2_proxy_B112,4,11001001,true,true,12,2183,1463,2399,2194,false,29,29,2,2,6,72,p3_ql2,p3_qr2,-1/2,0,0,1/2,0,0,-1/2,1/2,-1/2*exp(i*90.0deg),0,0,1/2*exp(i*90.0deg),0,0,-1/2*exp(i*90.0deg),1/2*exp(i*90.0deg)
755,zeta12^3*(-1/2*e000 + 1/2*e011 + 1/2*e110 + -1/2*e111),3,zeta12^3,90.0,4,0,3,35,-1/2*e000 + 1/2*e011 + 1/2*e110 + -1/2*e111,3,22,B112_line_plus_e000_halfsum,G2_proxy_B112,4,11001001,true,true,12,2182,1462,2399,2195,false,29,29,1,1,6,72,p3_ql1,p3_qr1,-1/2,0,0,1/2,0,0,1/2,-1/2,-1/2*exp(i*90.0deg),0,0,1/2*exp(i*90.0deg),0,0,1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg)
756,zeta12^3*(-1/2*e000 + 1/2*e011 + 1/2*e110 + 1/2*e111),3,zeta12^3,90.0,4,0,3,36,-1/2*e000 + 1/2*e011 + 1/2*e110 + 1/2*e111,3,21,B112_line_plus_e000_halfsum,G2_proxy_B112,4,11001001,true,true,12,2181,1461,2399,2196,false,29,29,1,1,6,72,p3_ql1,p3_qr1,-1/2,0,0,1/2,0,0,1/2,1/2,-1/2*exp(i*90.0deg),0,0,1/2*exp(i*90.0deg),0,0,1/2*exp(i*90.0deg),1/2*exp(i*90.0deg)
757,zeta12^3*(-1/2*e000 + 1/2*e010 + -1/2*e011 + -1/2*e100),3,zeta12^3,90.0,4,0,3,37,-1/2*e000 + 1/2*e010 + -1/2*e011 + -1/2*e100,3,20,B112_line_plus_e000_halfsum,G2_proxy_B112,4,00011101,true,false,12,2180,1460,2399,2197,false,29,29,1,1,6,72,p3_ql1,p3_qr1,-1/2,0,1/2,-1/2,-1/2,0,0,0,-1/2*exp(i*90.0deg),0,1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg),0,0,0
758,zeta12^3*(-1/2*e000 + 1/2*e010 + -1/2*e011 + 1/2*e100),3,zeta12^3,90.0,4,0,3,38,-1/2*e000 + 1/2*e010 + -1/2*e011 + 1/2*e100,3,19,B112_line_plus_e000_halfsum,G2_proxy_B112,4,00011101,true,false,12,2179,1459,2399,2198,false,29,29,1,1,6,72,p3_ql1,p3_qr1,-1/2,0,1/2,-1/2,1/2,0,0,0,-1/2*exp(i*90.0deg),0,1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg),1/2*exp(i*90.0deg),0,0,0
759,zeta12^3*(-1/2*e000 + 1/2*e010 + -1/2*e101 + -1/2*e111),3,zeta12^3,90.0,4,0,3,39,-1/2*e000 + 1/2*e010 + -1/2*e101 + -1/2*e111,3,18,B112_line_plus_e000_halfsum,G2_proxy_B112,4,10100101,true,true,12,2178,1458,2399,2199,false,29,29,1,1,6,72,p3_ql1,p3_qr1,-1/2,0,1/2,0,0,-1/2,0,-1/2,-1/2*exp(i*90.0deg),0,1/2*exp(i*90.0deg),0,0,-1/2*exp(i*90.0deg),0,-1/2*exp(i*90.0deg)
760,zeta12^3*(-1/2*e000 + 1/2*e010 + 1/2*e101 + -1/2*e111),3,zeta12^3,90.0,4,0,3,40,-1/2*e000 + 1/2*e010 + 1/2*e101 + -1/2*e111,3,17,B112_line_plus_e000_halfsum,G2_proxy_B112,4,10100101,true,true,12,2177,1457,2399,2200,false,29,29,1,1,6,72,p3_ql1,p3_qr1,-1/2,0,1/2,0,0,1/2,0,-1/2,-1/2*exp(i*90.0deg),0,1/2*exp(i*90.0deg),0,0,1/2*exp(i*90.0deg),0,-1/2*exp(i*90.0deg)
761,zeta12^3*(-1/2*e000 + 1/2*e010 + -1/2*e101 + 1/2*e111),3,zeta12^3,90.0,4,0,3,41,-1/2*e000 + 1/2*e010 + -1/2*e101 + 1/2*e111,3,16,B112_line_plus_e000_halfsum,G2_proxy_B112,4,10100101,true,true,12,2176,1456,2399,2201,false,29,29,1,1,6,72,p3_ql1,p3_qr1,-1/2,0,1/2,0,0,-1/2,0,1/2,-1/2*exp(i*90.0deg),0,1/2*exp(i*90.0deg),0,0,-1/2*exp(i*90.0deg),0,1/2*exp(i*90.0deg)
762,zeta12^3*(-1/2*e000 + 1/2*e010 + 1/2*e101 + 1/2*e111),3,zeta12^3,90.0,4,0,3,42,-1/2*e000 + 1/2*e010 + 1/2*e101 + 1/2*e111,3,15,B112_line_plus_e000_halfsum,G2_proxy_B112,4,10100101,true,true,12,2175,1455,2399,2202,false,29,29,1,1,6,72,p3_ql1,p3_qr1,-1/2,0,1/2,0,0,1/2,0,1/2,-1/2*exp(i*90.0deg),0,1/2*exp(i*90.0deg),0,0,1/2*exp(i*90.0deg),0,1/2*exp(i*90.0deg)
763,zeta12^3*(-1/2*e000 + 1/2*e010 + 1/2*e011 + -1/2*e100),3,zeta12^3,90.0,4,0,3,43,-1/2*e000 + 1/2*e010 + 1/2*e011 + -1/2*e100,3,14,B112_line_plus_e000_halfsum,G2_proxy_B112,4,00011101,true,false,12,2174,1454,2399,2203,false,29,29,1,1,6,72,p3_ql1,p3_qr1,-1/2,0,1/2,1/2,-1/2,0,0,0,-1/2*exp(i*90.0deg),0,1/2*exp(i*90.0deg),1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg),0,0,0
764,zeta12^3*(-1/2*e000 + 1/2*e010 + 1/2*e011 + 1/2*e100),3,zeta12^3,90.0,4,0,3,44,-1/2*e000 + 1/2*e010 + 1/2*e011 + 1/2*e100,3,13,B112_line_plus_e000_halfsum,G2_proxy_B112,4,00011101,true,false,12,2173,1453,2399,2204,false,29,29,1,1,6,72,p3_ql1,p3_qr1,-1/2,0,1/2,1/2,1/2,0,0,0,-1/2*exp(i*90.0deg),0,1/2*exp(i*90.0deg),1/2*exp(i*90.0deg),1/2*exp(i*90.0deg),0,0,0
765,zeta12^3*(-1/2*e000 + 1/2*e001 + -1/2*e010 + -1/2*e110),3,zeta12^3,90.0,4,0,3,45,-1/2*e000 + 1/2*e001 + -1/2*e010 + -1/2*e110,3,12,B112_line_plus_e000_halfsum,G2_proxy_B112,4,01000111,true,false,12,2172,1452,2399,2205,false,29,29,2,2,6,72,p3_ql2,p3_qr2,-1/2,1/2,-1/2,0,0,0,-1/2,0,-1/2*exp(i*90.0deg),1/2*exp(i*90.0deg),-1/2*exp(i*90.0deg),0,0,0,-1/2*exp(i*90.0deg),0
