role,priority_rank,s_id,class_id,phase_idx,phase_sector_mod3,q_id,order,q_order,q_family_tag,dominant_dg_left,dominant_dp_left,score,rationale
unstable_crossmix_like,32,1310,SC0010,5,2,110,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,33,1311,SC0010,5,2,111,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,34,1312,SC0010,5,2,112,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,35,1313,SC0010,5,2,113,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,36,1314,SC0010,5,2,114,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,37,1325,SC0010,5,2,125,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,38,1326,SC0010,5,2,126,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,39,1327,SC0010,5,2,127,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,40,1328,SC0010,5,2,128,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,41,1329,SC0010,5,2,129,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,42,1330,SC0010,5,2,130,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,43,1331,SC0010,5,2,131,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,44,1334,SC0010,5,2,134,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,45,1335,SC0010,5,2,135,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,46,1336,SC0010,5,2,136,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,47,1337,SC0010,5,2,137,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,48,1339,SC0010,5,2,139,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,49,1340,SC0010,5,2,140,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,50,1342,SC0010,5,2,142,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,51,1343,SC0010,5,2,143,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,52,1344,SC0010,5,2,144,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,53,1345,SC0010,5,2,145,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,54,1346,SC0010,5,2,146,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,55,1348,SC0010,5,2,148,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,56,1353,SC0010,5,2,153,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,57,1354,SC0010,5,2,154,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,58,1355,SC0010,5,2,155,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,59,1356,SC0010,5,2,156,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,60,1359,SC0010,5,2,159,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,61,1360,SC0010,5,2,160,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,62,1362,SC0010,5,2,162,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,63,1363,SC0010,5,2,163,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,64,1365,SC0010,5,2,165,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,65,1367,SC0010,5,2,167,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,66,1368,SC0010,5,2,168,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,67,1369,SC0010,5,2,169,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,68,1370,SC0010,5,2,170,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,69,1374,SC0010,5,2,174,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,70,1376,SC0010,5,2,176,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,71,1378,SC0010,5,2,178,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,72,1379,SC0010,5,2,179,12,4,C112_complement_halfsum,2,5,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,73,2700,SC0012,11,2,60,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,74,2701,SC0012,11,2,61,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,75,2703,SC0012,11,2,63,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,76,2705,SC0012,11,2,65,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,77,2709,SC0012,11,2,69,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,78,2710,SC0012,11,2,70,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,79,2711,SC0012,11,2,71,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,80,2712,SC0012,11,2,72,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,81,2714,SC0012,11,2,74,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,82,2716,SC0012,11,2,76,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,83,2717,SC0012,11,2,77,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,84,2719,SC0012,11,2,79,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,85,2720,SC0012,11,2,80,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,86,2723,SC0012,11,2,83,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,87,2724,SC0012,11,2,84,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,88,2725,SC0012,11,2,85,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,89,2726,SC0012,11,2,86,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,90,2731,SC0012,11,2,91,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,91,2733,SC0012,11,2,93,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,92,2734,SC0012,11,2,94,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,93,2735,SC0012,11,2,95,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,94,2736,SC0012,11,2,96,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,95,2737,SC0012,11,2,97,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,96,2739,SC0012,11,2,99,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,97,2740,SC0012,11,2,100,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,98,2742,SC0012,11,2,102,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,99,2743,SC0012,11,2,103,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,100,2744,SC0012,11,2,104,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,101,2745,SC0012,11,2,105,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,102,2748,SC0012,11,2,108,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,103,2749,SC0012,11,2,109,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,104,2750,SC0012,11,2,110,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,105,2751,SC0012,11,2,111,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,106,2752,SC0012,11,2,112,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,107,2753,SC0012,11,2,113,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,108,2754,SC0012,11,2,114,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,109,2765,SC0012,11,2,125,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,110,2766,SC0012,11,2,126,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,111,2767,SC0012,11,2,127,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,112,2768,SC0012,11,2,128,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,113,2769,SC0012,11,2,129,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,114,2770,SC0012,11,2,130,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,115,2771,SC0012,11,2,131,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,116,2774,SC0012,11,2,134,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,117,2775,SC0012,11,2,135,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,118,2776,SC0012,11,2,136,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,119,2777,SC0012,11,2,137,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
unstable_crossmix_like,120,2779,SC0012,11,2,139,12,4,C112_complement_halfsum,2,11,0.8139534135726686,high family-transition entropy
